epochs steps out_loss offset_loss train_accuracy time
238 5 0.407 1.896 0.909 5195.294
238 6 0.728 2.193 0.811 5195.523
238 7 0.404 1.953 0.889 5195.856
238 8 0.617 2.164 0.809 5196.083
238 9 0.527 2.370 0.813 5196.276
238 10 0.459 1.920 0.863 5196.477
238 11 0.645 2.005 0.785 5196.690
238 12 0.515 2.024 0.844 5196.914
238 13 0.810 2.207 0.751 5197.128
238 14 0.796 1.836 0.759 5197.333
238 15 0.473 2.219 0.841 5197.544
238 16 0.244 1.860 0.921 5197.746
238 17 0.472 2.126 0.885 5197.981
238 18 0.540 2.115 0.841 5198.185
238 19 0.750 1.996 0.790 5198.380
238 20 0.584 2.066 0.792 5198.573
238 21 0.327 2.145 0.866 5198.767
238 22 0.552 2.160 0.806 5198.962
238 23 0.517 1.913 0.880 5199.182
238 24 0.535 2.096 0.852 5199.389
238 25 0.525 2.002 0.826 5199.635
238 26 0.470 2.050 0.870 5199.849
238 27 0.536 2.043 0.822 5200.035
238 28 0.522 2.003 0.833 5200.254
238 29 0.771 2.342 0.730 5200.455
238 30 0.647 2.130 0.771 5200.675
238 31 0.431 1.944 0.843 5200.900
238 32 0.454 1.935 0.866 5201.119
238 33 0.323 1.932 0.920 5201.303
238 34 0.642 2.173 0.817 5201.498
238 35 0.616 2.370 0.831 5201.687
238 36 0.378 1.902 0.874 5201.882
238 37 0.674 2.156 0.777 5202.086
238 38 0.537 2.076 0.845 5202.282
238 39 0.844 1.948 0.739 5202.457
238 40 0.621 2.195 0.735 5202.642
238 41 0.540 2.133 0.814 5202.833
238 42 0.702 2.219 0.759 5203.040
238 43 0.525 1.909 0.850 5203.239
238 44 0.337 1.891 0.904 5203.449
238 45 0.437 1.691 0.875 5203.633
238 46 0.753 2.271 0.701 5203.831
238 47 0.505 2.266 0.798 5204.025
238 48 0.641 2.037 0.783 5204.205
238 49 0.568 2.158 0.815 5204.381
239 0 0.438 1.883 0.876 5217.235
239 1 0.619 2.324 0.743 5217.430
239 2 0.774 1.924 0.726 5217.878
239 3 0.454 2.252 0.872 5218.135
239 4 0.820 1.875 0.800 5218.340
239 5 0.435 2.020 0.836 5218.557
239 6 0.455 2.046 0.846 5218.832
239 7 0.465 2.102 0.859 5219.027
239 8 0.576 2.337 0.822 5219.294
239 9 0.501 2.167 0.838 5219.558
239 10 0.372 2.143 0.856 5219.773
239 11 0.648 2.109 0.780 5219.973
239 12 0.578 1.901 0.827 5220.202
239 13 0.392 2.087 0.833 5220.404
239 14 0.448 1.926 0.857 5220.588
239 15 0.808 2.487 0.718 5220.817
239 16 0.542 1.956 0.819 5221.031
239 17 0.720 1.977 0.823 5221.247
239 18 0.599 2.190 0.807 5221.446
239 19 0.758 2.118 0.717 5221.652
239 20 0.578 1.922 0.842 5221.853
239 21 0.651 2.069 0.794 5222.048
239 22 0.644 2.213 0.779 5222.254
239 23 0.272 1.971 0.906 5222.481
239 24 0.261 1.860 0.913 5222.692
239 25 0.449 1.945 0.847 5222.916
239 26 0.502 2.177 0.837 5223.147
239 27 0.807 2.032 0.715 5223.365
239 28 0.397 2.283 0.875 5223.568
239 29 0.741 2.335 0.766 5223.779
239 30 0.404 2.147 0.878 5223.988
239 31 0.522 1.864 0.849 5224.188
239 32 0.842 2.086 0.719 5224.385
239 33 0.615 2.051 0.795 5224.566
239 34 0.660 1.804 0.812 5224.765
239 35 0.558 2.219 0.794 5224.964
239 36 0.692 2.028 0.719 5225.155
239 37 0.434 1.890 0.866 5225.350
239 38 0.516 1.771 0.827 5225.553
239 39 0.431 1.954 0.838 5225.751
239 40 0.183 1.914 0.951 5225.954
239 41 0.389 2.141 0.815 5226.144
239 42 0.539 2.164 0.778 5226.349
239 43 0.694 2.001 0.718 5226.552
239 44 0.365 2.091 0.875 5226.743
239 45 0.910 1.908 0.684 5226.944
239 46 0.532 2.386 0.845 5227.130
239 47 0.754 2.095 0.761 5227.322
239 48 0.419 2.019 0.846 5227.513
239 49 0.506 1.978 0.793 5227.711
240 0 0.426 1.841 0.851 5240.385
240 1 0.555 2.174 0.801 5240.620
240 2 0.606 2.199 0.770 5241.140
240 3 0.551 1.972 0.842 5241.394
240 4 0.445 2.036 0.866 5241.582
240 5 0.431 1.797 0.845 5241.823
240 6 0.473 2.087 0.846 5242.047
240 7 0.475 2.007 0.847 5242.244
240 8 0.866 2.034 0.714 5242.468
240 9 0.547 2.016 0.775 5242.702
240 10 0.388 1.917 0.875 5242.903
240 11 0.465 1.915 0.875 5243.139
240 12 0.404 2.022 0.860 5243.361
240 13 0.482 2.020 0.888 5243.571
240 14 0.362 1.906 0.878 5243.785
240 15 0.279 2.009 0.930 5243.988
240 16 0.667 2.147 0.779 5244.191
240 17 0.332 2.128 0.880 5244.402
240 18 0.701 2.084 0.759 5244.606
240 19 0.498 1.823 0.857 5244.811
240 20 0.667 1.893 0.764 5245.007
240 21 0.540 1.871 0.867 5245.231
240 22 0.545 1.875 0.838 5245.438
240 23 0.504 1.828 0.834 5245.641
240 24 0.538 1.884 0.819 5245.867
240 25 0.964 1.963 0.638 5246.069
240 26 0.345 1.907 0.893 5246.269
240 27 0.576 2.109 0.749 5246.478
240 28 0.468 1.977 0.856 5246.693
240 29 0.861 2.146 0.756 5246.889
240 30 0.499 2.254 0.833 5247.098
240 31 0.640 2.142 0.798 5247.319
240 32 0.502 1.886 0.817 5247.546
240 33 0.623 2.161 0.775 5247.766
240 34 0.395 2.122 0.889 5248.020
240 35 0.504 1.872 0.867 5248.219
240 36 0.444 1.883 0.883 5248.416
240 37 0.566 1.890 0.791 5248.617
240 38 0.709 2.009 0.786 5248.829
240 39 0.628 2.091 0.849 5249.034
240 40 0.939 2.058 0.766 5249.263
240 41 0.532 1.962 0.813 5249.463
240 42 0.355 2.021 0.883 5249.669
240 43 0.501 1.953 0.843 5249.873
240 44 0.545 2.103 0.803 5250.079
240 45 0.530 2.245 0.804 5250.292
240 46 0.720 2.143 0.737 5250.478
240 47 0.665 2.073 0.766 5250.684
240 48 0.380 1.920 0.894 5250.882
240 49 0.757 2.263 0.776 5251.068
241 0 0.457 2.062 0.832 5264.432
241 1 0.625 1.988 0.800 5264.720
241 2 0.587 2.007 0.848 5264.971
241 3 0.564 2.092 0.803 5265.206
241 4 0.845 1.950 0.790 5265.434
241 5 0.591 2.199 0.795 5265.647
241 6 0.471 2.059 0.860 5265.862
241 7 0.667 2.062 0.765 5266.063
241 8 0.473 2.169 0.831 5266.263
241 9 0.782 1.983 0.733 5266.479
241 10 0.544 2.012 0.811 5266.697
241 11 0.633 2.011 0.783 5266.903
241 12 0.477 2.016 0.857 5267.117
241 13 0.683 2.373 0.797 5267.342
241 14 0.624 2.074 0.821 5267.526
241 15 0.503 1.929 0.854 5267.733
241 16 0.284 1.942 0.901 5267.940
241 17 0.269 2.089 0.906 5268.157
241 18 0.321 1.981 0.883 5268.358
241 19 0.582 2.007 0.753 5268.563
241 20 0.597 2.081 0.839 5268.767
241 21 0.657 2.133 0.805 5268.973
241 22 0.547 2.139 0.819 5269.166
241 23 0.703 1.781 0.781 5269.399
241 24 0.454 2.130 0.826 5269.596
241 25 0.586 1.926 0.833 5269.803
241 26 0.494 1.842 0.840 5270.010
241 27 0.608 2.150 0.803 5270.210
241 28 0.734 1.964 0.749 5270.425
241 29 0.558 2.079 0.835 5270.640
241 30 0.433 2.213 0.850 5270.848
241 31 0.537 1.929 0.823 5271.074
241 32 0.414 2.011 0.862 5271.265
241 33 0.425 1.985 0.873 5271.462
241 34 0.501 2.141 0.836 5271.668
241 35 0.500 2.236 0.816 5271.872
241 36 0.501 2.031 0.879 5272.062
241 37 0.256 2.033 0.934 5272.261
241 38 0.842 1.947 0.804 5272.458
241 39 0.433 2.246 0.844 5272.642
241 40 0.816 1.970 0.729 5272.849
241 41 0.614 2.329 0.800 5273.038
241 42 0.360 1.803 0.869 5273.228
241 43 0.522 2.105 0.804 5273.433
241 44 0.609 1.777 0.866 5273.632
241 45 0.622 2.007 0.812 5273.832
241 46 0.401 1.864 0.888 5274.039
241 47 0.472 2.104 0.834 5274.251
241 48 0.522 2.116 0.829 5274.443
241 49 0.528 1.976 0.790 5274.656
242 0 0.576 2.124 0.799 5287.156
242 1 0.481 1.887 0.824 5287.955
242 2 0.405 2.054 0.871 5288.178
242 3 0.377 2.020 0.833 5288.384
242 4 0.480 2.149 0.856 5288.613
242 5 0.752 2.077 0.755 5288.817
242 6 0.492 2.329 0.816 5289.027
242 7 0.575 2.210 0.787 5289.234
242 8 0.698 2.087 0.793 5289.436
242 9 0.618 1.991 0.780 5289.641
242 10 0.796 2.057 0.771 5289.849
242 11 0.461 1.856 0.864 5290.047
242 12 0.745 2.163 0.748 5290.245
242 13 0.359 2.238 0.840 5290.452
242 14 0.275 1.869 0.888 5290.701
242 15 0.584 1.970 0.762 5290.921
242 16 0.539 2.024 0.818 5291.132
242 17 0.491 2.414 0.805 5291.354
242 18 0.659 2.254 0.755 5291.573
242 19 1.015 2.101 0.695 5291.785
242 20 0.823 2.047 0.796 5291.997
242 21 0.479 2.226 0.834 5292.213
242 22 0.406 1.963 0.890 5292.429
242 23 0.552 1.999 0.820 5292.624
242 24 0.512 2.061 0.816 5292.820
242 25 0.757 2.184 0.753 5293.047
242 26 0.663 1.957 0.775 5293.266
242 27 0.307 2.055 0.908 5293.448
242 28 0.431 2.206 0.844 5293.649
242 29 0.469 2.222 0.849 5293.872
242 30 0.589 1.784 0.850 5294.107
242 31 0.544 2.109 0.849 5294.298
242 32 1.076 2.105 0.666 5294.514
242 33 0.822 1.809 0.786 5294.709
242 34 0.795 2.225 0.777 5294.907
242 35 0.306 2.068 0.890 5295.112
242 36 0.411 2.051 0.859 5295.310
242 37 0.537 2.065 0.812 5295.489
242 38 0.771 2.140 0.751 5295.695
242 39 0.399 2.098 0.864 5295.887
242 40 0.534 2.087 0.808 5296.080
242 41 0.438 1.962 0.823 5296.284
242 42 0.707 1.979 0.734 5296.470
242 43 0.478 1.927 0.851 5296.658
242 44 0.493 2.042 0.888 5296.852
242 45 0.767 2.285 0.690 5297.043
242 46 0.454 2.103 0.831 5297.248
242 47 0.402 2.120 0.855 5297.441
242 48 0.351 1.853 0.896 5297.644
242 49 0.370 2.094 0.890 5297.847
243 0 0.657 2.211 0.819 5311.725
243 1 0.437 1.884 0.879 5311.964
243 2 0.582 1.993 0.855 5312.197
243 3 0.786 1.861 0.842 5312.404
243 4 0.536 2.245 0.814 5312.630
243 5 0.566 2.112 0.838 5312.853
243 6 0.736 1.815 0.799 5313.115
243 7 0.438 2.249 0.841 5313.318
243 8 0.274 1.905 0.925 5313.531
243 9 0.540 2.022 0.837 5313.723
243 10 0.949 2.275 0.680 5313.937
243 11 0.498 2.073 0.862 5314.150
243 12 0.521 2.047 0.842 5314.351
243 13 0.668 2.169 0.755 5314.555
243 14 0.724 2.201 0.793 5314.751
243 15 0.542 2.228 0.822 5314.972
243 16 0.674 2.006 0.815 5315.186
243 17 0.518 1.983 0.835 5315.400
243 18 0.409 1.900 0.855 5315.621
243 19 0.509 2.362 0.844 5315.845
243 20 0.601 2.054 0.835 5316.049
243 21 0.532 1.916 0.866 5316.262
243 22 0.392 1.996 0.905 5316.492
243 23 0.402 2.241 0.859 5316.713
243 24 0.384 2.075 0.880 5316.935
243 25 0.473 2.010 0.828 5317.162
243 26 0.409 1.851 0.876 5317.386
243 27 0.499 2.207 0.853 5317.594
243 28 0.543 2.168 0.896 5317.813
243 29 0.625 2.033 0.816 5318.038
243 30 0.612 1.946 0.789 5318.247
243 31 1.110 2.022 0.696 5318.437
243 32 0.525 1.852 0.852 5318.682
243 33 0.803 2.250 0.776 5318.880
243 34 0.809 2.040 0.759 5319.065
243 35 0.660 1.943 0.887 5319.277
243 36 0.402 1.989 0.836 5319.465
243 37 0.417 2.101 0.861 5319.651
243 38 0.671 2.143 0.785 5319.849
243 39 0.566 1.849 0.840 5320.044
243 40 0.655 1.827 0.818 5320.233
243 41 0.385 1.845 0.875 5320.432
243 42 0.429 2.076 0.857 5320.630
243 43 0.548 2.112 0.810 5320.841
243 44 0.565 2.264 0.825 5321.040
243 45 0.469 2.021 0.855 5321.245
243 46 0.249 1.843 0.936 5321.432
243 47 0.705 2.126 0.743 5321.637
243 48 0.311 2.010 0.914 5321.824
243 49 0.729 2.055 0.795 5322.041
244 0 0.754 2.072 0.774 5334.870
244 1 0.788 1.981 0.792 5335.084
244 2 0.556 2.105 0.824 5335.535
244 3 0.598 2.064 0.847 5335.759
244 4 0.794 2.120 0.708 5335.983
244 5 0.273 1.937 0.864 5336.179
244 6 0.337 1.840 0.882 5336.488
244 7 0.530 2.043 0.843 5336.754
244 8 0.415 1.925 0.856 5337.017
244 9 0.766 2.026 0.730 5337.234
244 10 0.401 1.956 0.849 5337.431
244 11 0.703 1.770 0.767 5337.660
244 12 0.255 2.021 0.924 5337.869
244 13 0.492 1.993 0.880 5338.086
244 14 0.515 2.003 0.818 5338.313
244 15 0.772 2.152 0.742 5338.538
244 16 0.945 2.038 0.738 5338.729
244 17 0.445 2.305 0.851 5338.925
244 18 0.618 2.082 0.788 5339.136
244 19 0.471 2.196 0.811 5339.327
244 20 0.726 2.161 0.787 5339.539
244 21 0.546 2.055 0.805 5339.750
244 22 0.756 2.112 0.695 5339.953
244 23 0.656 1.912 0.833 5340.147
244 24 0.538 2.206 0.798 5340.362
244 25 0.195 2.315 0.929 5340.579
244 26 0.587 2.074 0.770 5340.786
244 27 0.670 2.337 0.750 5341.023
244 28 0.655 2.031 0.781 5341.238
244 29 0.867 2.003 0.684 5341.462
244 30 0.502 1.925 0.855 5341.672
244 31 0.305 1.976 0.896 5341.874
244 32 0.668 1.947 0.803 5342.101
244 33 0.292 2.024 0.894 5342.305
244 34 0.494 1.761 0.854 5342.487
244 35 0.642 1.786 0.823 5342.681
244 36 0.621 1.907 0.786 5342.885
244 37 0.513 1.926 0.819 5343.088
244 38 0.711 1.951 0.779 5343.287
244 39 0.690 1.851 0.824 5343.491
244 40 0.510 2.207 0.801 5343.675
244 41 0.606 2.058 0.780 5343.879
244 42 0.554 1.887 0.812 5344.078
244 43 0.558 1.998 0.810 5344.268
244 44 0.428 1.951 0.877 5344.477
244 45 0.439 1.984 0.877 5344.681
244 46 1.356 2.042 0.669 5344.878
244 47 0.372 1.897 0.888 5345.074
244 48 0.463 2.061 0.892 5345.270
244 49 0.508 2.245 0.812 5345.450
245 0 0.458 1.988 0.846 5358.762
245 1 0.768 2.174 0.743 5358.967
245 2 0.535 2.098 0.823 5359.153
245 3 0.609 1.994 0.804 5359.454
245 4 0.493 2.048 0.835 5359.670
245 5 0.303 2.075 0.908 5359.863
245 6 0.588 2.285 0.796 5360.076
245 7 0.483 2.191 0.852 5360.374
245 8 0.380 1.886 0.888 5360.603
245 9 0.670 2.165 0.811 5360.895
245 10 0.478 2.056 0.831 5361.137
245 11 0.549 2.129 0.828 5361.371
245 12 0.720 2.009 0.785 5361.602
245 13 0.801 2.055 0.735 5361.818
245 14 0.653 1.994 0.809 5362.037
245 15 0.307 2.050 0.911 5362.249
245 16 0.472 1.985 0.854 5362.457
245 17 0.403 2.027 0.832 5362.682
245 18 0.950 1.961 0.709 5362.911
245 19 0.261 1.989 0.914 5363.126
245 20 0.899 2.075 0.806 5363.340
245 21 0.409 1.871 0.851 5363.543
245 22 0.305 1.877 0.922 5363.752
245 23 0.510 1.822 0.852 5363.963
245 24 0.292 2.016 0.913 5364.172
245 25 0.425 1.868 0.843 5364.381
245 26 0.509 2.004 0.813 5364.603
245 27 0.472 1.925 0.828 5364.824
245 28 0.897 2.197 0.721 5365.047
245 29 0.311 2.099 0.885 5365.274
245 30 0.325 1.968 0.892 5365.491
245 31 0.881 1.955 0.775 5365.721
245 32 0.365 1.891 0.888 5365.933
245 33 0.415 2.267 0.879 5366.126
245 34 0.494 2.047 0.866 5366.312
245 35 0.450 1.934 0.849 5366.506
245 36 0.586 2.084 0.839 5366.700
245 37 0.935 2.131 0.688 5366.898
245 38 0.562 2.048 0.861 5367.090
245 39 1.260 1.908 0.647 5367.301
245 40 0.502 1.732 0.886 5367.484
245 41 0.454 1.863 0.855 5367.683
245 42 0.311 1.865 0.899 5367.864
245 43 0.345 1.910 0.874 5368.068
245 44 0.407 1.942 0.853 5368.267
245 45 0.493 2.184 0.854 5368.466
245 46 0.438 1.909 0.857 5368.654
245 47 0.641 2.093 0.784 5368.861
245 48 0.387 1.885 0.908 5369.055
245 49 0.511 2.289 0.821 5369.248
246 0 0.915 1.793 0.769 5382.154
246 1 0.814 2.127 0.744 5383.065
246 2 0.507 1.903 0.825 5383.349
246 3 0.439 2.058 0.888 5383.577
246 4 0.490 2.120 0.845 5383.795
246 5 0.498 2.221 0.847 5383.990
246 6 0.437 1.989 0.848 5384.208
246 7 0.298 1.828 0.898 5384.428
246 8 0.391 1.892 0.881 5384.631
246 9 0.600 2.372 0.704 5384.831
246 10 0.499 1.799 0.851 5385.035
246 11 0.815 2.190 0.703 5385.254
246 12 0.568 1.896 0.826 5385.459
246 13 0.320 2.112 0.897 5385.711
246 14 0.609 2.185 0.816 5385.914
246 15 0.488 1.916 0.837 5386.140
246 16 0.905 1.984 0.783 5386.353
246 17 0.387 1.972 0.922 5386.563
246 18 0.869 2.040 0.780 5386.811
246 19 0.401 2.013 0.898 5387.025
246 20 0.437 2.029 0.857 5387.225
246 21 0.319 2.050 0.898 5387.441
246 22 0.676 1.848 0.825 5387.663
246 23 0.432 1.881 0.866 5387.880
246 24 0.559 1.807 0.813 5388.107
246 25 0.529 2.047 0.851 5388.311
246 26 0.764 2.260 0.794 5388.514
246 27 0.595 2.141 0.841 5388.735
246 28 0.486 2.273 0.849 5388.953
246 29 0.950 2.278 0.711 5389.182
246 30 0.722 2.059 0.779 5389.405
246 31 0.568 2.059 0.829 5389.618
246 32 0.491 2.242 0.854 5389.830
246 33 0.466 1.726 0.839 5390.028
246 34 0.405 1.967 0.858 5390.211
246 35 0.542 2.083 0.832 5390.408
246 36 0.584 2.261 0.818 5390.598
246 37 0.589 2.044 0.829 5390.803
246 38 0.623 1.911 0.871 5390.987
246 39 0.529 1.956 0.840 5391.187
246 40 0.889 2.217 0.728 5391.379
246 41 0.610 1.963 0.800 5391.578
246 42 0.250 1.889 0.945 5391.769
246 43 0.448 1.898 0.854 5391.958
246 44 0.229 2.014 0.933 5392.152
246 45 0.751 1.811 0.805 5392.359
246 46 0.359 1.861 0.905 5392.569
246 47 0.517 1.989 0.833 5392.758
246 48 0.511 2.212 0.808 5392.963
246 49 0.468 2.121 0.860 5393.149
247 0 0.655 1.967 0.775 5405.723
247 1 0.660 1.868 0.788 5405.926
247 2 0.478 2.148 0.821 5406.446
247 3 0.477 1.855 0.848 5406.680
247 4 0.429 2.140 0.842 5406.878
247 5 0.347 2.085 0.903 5407.090
247 6 0.470 1.999 0.827 5407.290
247 7 0.740 2.197 0.748 5407.550
247 8 0.721 1.933 0.791 5407.773
247 9 0.527 2.301 0.833 5408.048
247 10 0.631 2.013 0.797 5408.278
247 11 0.540 1.974 0.806 5408.494
247 12 0.569 1.981 0.782 5408.692
247 13 0.786 1.926 0.805 5408.906
247 14 0.365 1.951 0.859 5409.116
247 15 0.463 2.128 0.832 5409.318
247 16 0.581 2.041 0.785 5409.537
247 17 0.517 1.950 0.800 5409.755
247 18 0.498 1.895 0.818 5409.986
247 19 0.403 2.006 0.898 5410.195
247 20 0.412 1.982 0.902 5410.400
247 21 0.297 1.860 0.898 5410.600
247 22 0.431 2.012 0.849 5410.836
247 23 0.551 1.783 0.798 5411.034
247 24 0.903 2.364 0.678 5411.237
247 25 0.372 2.034 0.878 5411.447
247 26 0.595 1.980 0.818 5411.683
247 27 0.426 1.854 0.840 5411.881
247 28 0.575 2.018 0.802 5412.093
247 29 0.696 1.918 0.766 5412.309
247 30 0.707 1.832 0.838 5412.512
247 31 0.524 1.997 0.780 5412.726
247 32 0.425 2.192 0.877 5412.936
247 33 0.650 2.557 0.768 5413.132
247 34 0.503 2.001 0.864 5413.326
247 35 0.437 1.901 0.870 5413.528
247 36 0.465 2.070 0.800 5413.715
247 37 0.665 2.016 0.764 5413.912
247 38 0.504 1.981 0.793 5414.110
247 39 0.383 2.033 0.821 5414.301
247 40 0.306 2.082 0.896 5414.496
247 41 0.892 1.772 0.743 5414.689
247 42 0.773 2.039 0.758 5414.869
247 43 0.777 2.206 0.819 5415.067
247 44 0.499 2.209 0.808 5415.249
247 45 0.835 1.952 0.784 5415.439
247 46 0.340 2.118 0.852 5415.639
247 47 0.484 1.943 0.868 5415.847
247 48 0.517 2.108 0.818 5416.054
247 49 0.334 2.027 0.892 5416.243
248 0 0.661 1.814 0.852 5429.002
248 1 0.304 1.858 0.917 5429.193
248 2 0.484 1.956 0.852 5429.408
248 3 0.269 1.981 0.889 5429.792
248 4 0.500 2.104 0.855 5429.991
248 5 0.572 1.929 0.794 5430.190
248 6 0.632 1.944 0.836 5430.405
248 7 0.349 1.975 0.874 5430.654
248 8 0.409 2.152 0.853 5430.869
248 9 0.467 1.960 0.843 5431.073
248 10 0.241 2.017 0.933 5431.324
248 11 0.546 2.347 0.803 5431.529
248 12 0.604 2.111 0.840 5431.728
248 13 0.597 1.913 0.836 5431.942
248 14 0.528 2.377 0.772 5432.165
248 15 0.327 2.073 0.897 5432.359
248 16 0.663 2.163 0.779 5432.585
248 17 0.428 1.856 0.874 5432.799
248 18 0.604 1.939 0.760 5433.044
248 19 0.740 1.885 0.799 5433.257
248 20 0.288 2.018 0.911 5433.485
248 21 0.493 2.181 0.829 5433.737
248 22 0.574 2.051 0.842 5433.936
248 23 1.034 1.932 0.701 5434.168
248 24 0.455 1.971 0.854 5434.385
248 25 0.422 2.114 0.825 5434.598
248 26 0.523 2.066 0.809 5434.830
248 27 0.569 1.985 0.797 5435.058
248 28 0.515 2.025 0.807 5435.284
248 29 0.742 2.326 0.809 5435.515
248 30 0.648 2.142 0.778 5435.747
248 31 0.549 1.935 0.854 5436.034
248 32 0.944 2.228 0.675 5436.351
248 33 0.422 1.903 0.873 5436.574
248 34 0.506 2.191 0.817 5436.768
248 35 0.562 2.050 0.833 5436.958
248 36 0.392 1.912 0.848 5437.147
248 37 0.611 2.270 0.792 5437.343
248 38 0.285 2.193 0.927 5437.533
248 39 0.597 2.124 0.829 5437.725
248 40 0.658 2.066 0.736 5437.926
248 41 0.702 1.934 0.838 5438.144
248 42 0.386 1.971 0.849 5438.337
248 43 0.549 1.711 0.861 5438.544
248 44 0.545 2.080 0.817 5438.737
248 45 0.651 2.216 0.776 5438.921
248 46 0.825 1.905 0.785 5439.105
248 47 0.691 1.938 0.788 5439.299
248 48 0.583 2.120 0.829 5439.492
248 49 0.380 2.007 0.909 5439.683
249 0 0.301 1.963 0.884 5452.552
249 1 0.991 2.007 0.669 5453.378
249 2 0.535 2.174 0.857 5453.660
249 3 0.320 1.891 0.906 5453.904
249 4 0.581 2.043 0.811 5454.109
249 5 0.579 2.093 0.821 5454.340
249 6 0.687 2.340 0.748 5454.568
249 7 0.613 2.106 0.810 5454.841
249 8 0.423 2.115 0.859 5455.044
249 9 0.696 2.010 0.799 5455.261
249 10 0.649 1.851 0.829 5455.472
249 11 0.395 1.824 0.877 5455.685
249 12 0.262 1.848 0.919 5455.895
249 13 0.476 1.966 0.876 5456.092
249 14 0.469 2.121 0.861 5456.333
249 15 0.897 2.188 0.678 5456.531
249 16 0.662 2.053 0.792 5456.731
249 17 0.488 1.952 0.867 5456.961
249 18 0.405 1.845 0.884 5457.196
249 19 0.310 1.855 0.911 5457.420
249 20 0.680 1.817 0.801 5457.623
249 21 0.600 2.098 0.810 5457.831
249 22 0.466 2.018 0.829 5458.079
249 23 0.304 1.855 0.922 5458.269
249 24 0.310 1.958 0.894 5458.502
249 25 0.599 2.155 0.780 5458.724
249 26 0.729 2.115 0.712 5458.947
249 27 0.804 1.977 0.727 5459.155
249 28 0.383 2.087 0.884 5459.367
249 29 0.383 1.975 0.897 5459.564
249 30 0.553 2.040 0.827 5459.768
249 31 0.714 2.205 0.765 5459.980
249 32 0.835 2.134 0.746 5460.176
249 33 0.509 2.124 0.870 5460.370
249 34 0.772 1.932 0.736 5460.578
249 35 0.434 2.205 0.822 5460.757
249 36 0.486 2.166 0.840 5460.954
249 37 0.597 1.952 0.736 5461.168
249 38 0.935 2.025 0.690 5461.370
249 39 0.661 1.972 0.771 5461.571
249 40 0.475 1.978 0.868 5461.766
249 41 0.205 1.893 0.934 5461.957
249 42 0.720 1.997 0.756 5462.165
249 43 0.540 2.235 0.767 5462.370
249 44 0.744 2.108 0.743 5462.571
249 45 0.536 2.035 0.853 5462.761
249 46 0.535 2.014 0.838 5462.987
249 47 0.531 2.001 0.820 5463.168
249 48 0.632 1.916 0.799 5463.361
249 49 0.452 2.012 0.880 5463.563
250 0 0.565 1.886 0.842 5482.313
250 1 0.583 2.159 0.810 5482.526
250 2 0.363 2.217 0.900 5483.059
250 3 0.338 1.910 0.889 5483.322
250 4 0.633 1.932 0.793 5483.524
250 5 0.634 1.920 0.840 5483.790
250 6 0.501 2.234 0.824 5483.992
250 7 0.553 2.171 0.818 5484.238
250 8 0.409 2.292 0.867 5484.482
250 9 0.840 2.215 0.724 5484.725
250 10 0.577 1.916 0.827 5484.938
250 11 0.435 2.041 0.877 5485.134
250 12 0.664 2.082 0.766 5485.312
250 13 0.448 1.987 0.834 5485.539
250 14 0.441 2.150 0.865 5485.736
250 15 0.412 1.922 0.889 5485.946
250 16 0.386 2.130 0.877 5486.131
250 17 0.699 1.978 0.770 5486.381
250 18 0.634 2.103 0.764 5486.581
250 19 0.763 2.537 0.743 5486.774
250 20 0.461 1.993 0.846 5486.972
250 21 0.710 2.265 0.765 5487.178
250 22 0.704 1.897 0.823 5487.383
250 23 0.494 1.959 0.824 5487.582
250 24 0.542 2.238 0.811 5487.779
250 25 0.527 2.054 0.841 5488.011
250 26 0.862 2.137 0.686 5488.207
250 27 0.469 2.237 0.843 5488.417
250 28 0.912 2.073 0.664 5488.633
250 29 0.476 2.032 0.856 5488.869
250 30 0.501 1.845 0.847 5489.079
250 31 0.650 2.175 0.808 5489.288
250 32 0.360 2.007 0.878 5489.492
250 33 0.765 1.956 0.825 5489.691
250 34 0.502 1.956 0.859 5489.895
250 35 0.435 1.795 0.846 5490.093
250 36 0.526 1.999 0.808 5490.271
250 37 0.681 2.326 0.745 5490.463
250 38 0.437 1.991 0.882 5490.651
250 39 0.505 2.238 0.808 5490.837
250 40 0.555 2.044 0.851 5491.031
250 41 0.896 1.911 0.723 5491.232
250 42 0.441 1.949 0.828 5491.426
250 43 0.613 2.072 0.790 5491.616
250 44 0.520 2.197 0.814 5491.810
250 45 1.149 2.018 0.673 5492.006
250 46 0.471 2.098 0.850 5492.214
250 47 0.654 2.369 0.701 5492.405
250 48 0.839 2.221 0.730 5492.593
250 49 0.535 1.989 0.854 5492.784
251 0 0.742 2.025 0.778 5505.100
251 1 0.783 1.912 0.746 5505.340
251 2 0.606 2.069 0.777 5505.576
251 3 0.381 1.960 0.868 5505.806
251 4 0.722 2.075 0.777 5506.013
251 5 0.779 1.917 0.778 5506.240
251 6 0.179 1.987 0.961 5506.434
251 7 0.652 1.999 0.806 5506.682
251 8 0.490 2.071 0.845 5506.944
251 9 0.404 2.175 0.847 5507.156
251 10 0.479 2.361 0.841 5507.365
251 11 0.595 2.125 0.814 5507.555
251 12 0.885 2.027 0.744 5507.768
251 13 0.491 1.878 0.811 5508.002
251 14 0.400 2.000 0.854 5508.284
251 15 0.532 1.797 0.818 5508.490
251 16 0.714 2.171 0.753 5508.735
251 17 0.596 2.084 0.793 5508.955
251 18 0.766 2.118 0.750 5509.146
251 19 0.623 2.248 0.743 5509.355
