epochs steps out_loss offset_loss train_accuracy time
219 31 0.634 2.181 0.774 5381.016
219 32 0.324 1.852 0.908 5381.242
219 33 0.489 1.908 0.886 5381.451
219 34 0.907 1.838 0.745 5381.655
219 35 0.442 2.003 0.862 5381.851
219 36 0.355 1.918 0.873 5382.063
219 37 0.405 1.912 0.892 5382.290
219 38 0.750 2.127 0.745 5382.488
219 39 0.363 2.001 0.887 5382.700
219 40 0.373 1.982 0.893 5382.913
219 41 0.435 2.120 0.864 5383.134
219 42 0.599 1.912 0.798 5383.338
219 43 0.566 1.995 0.812 5383.549
219 44 0.393 2.022 0.912 5383.767
219 45 0.430 2.015 0.851 5383.976
219 46 0.592 1.988 0.838 5384.200
219 47 0.357 2.112 0.849 5384.405
219 48 0.756 2.124 0.746 5384.654
219 49 0.388 1.875 0.881 5384.841
220 0 0.484 2.046 0.851 5396.600
220 1 0.428 2.047 0.842 5396.841
220 2 0.444 2.082 0.858 5397.205
220 3 0.491 2.192 0.822 5397.447
220 4 0.861 2.101 0.711 5397.655
220 5 0.653 2.026 0.785 5397.871
220 6 0.655 2.036 0.795 5398.122
220 7 0.754 1.960 0.786 5398.345
220 8 0.454 1.903 0.865 5398.552
220 9 0.488 2.048 0.821 5398.770
220 10 0.581 2.062 0.852 5399.000
220 11 0.535 2.139 0.823 5399.227
220 12 0.692 2.074 0.757 5399.435
220 13 0.924 2.095 0.767 5399.695
220 14 0.800 2.086 0.708 5399.938
220 15 0.365 1.925 0.879 5400.176
220 16 0.308 1.978 0.890 5400.392
220 17 0.523 2.153 0.813 5400.615
220 18 0.769 2.280 0.768 5400.838
220 19 0.372 1.794 0.886 5401.057
220 20 0.711 2.295 0.681 5401.281
220 21 0.406 2.040 0.876 5401.499
220 22 0.536 2.075 0.787 5401.754
220 23 0.385 2.047 0.880 5402.020
220 24 0.585 2.223 0.784 5402.221
220 25 0.435 1.948 0.852 5402.487
220 26 0.311 1.745 0.893 5402.701
220 27 0.439 1.827 0.839 5402.936
220 28 0.572 1.969 0.788 5403.160
220 29 0.553 2.084 0.795 5403.385
220 30 0.530 1.971 0.824 5403.616
220 31 0.666 2.099 0.769 5403.868
220 32 0.478 2.130 0.849 5404.084
220 33 0.554 2.226 0.815 5404.305
220 34 0.415 1.881 0.884 5404.510
220 35 0.406 1.829 0.870 5404.746
220 36 0.661 2.128 0.750 5404.974
220 37 0.411 2.171 0.863 5405.186
220 38 0.733 2.261 0.757 5405.394
220 39 0.529 1.945 0.845 5405.611
220 40 0.668 1.908 0.849 5405.817
220 41 0.535 1.878 0.870 5406.031
220 42 0.708 1.895 0.780 5406.233
220 43 1.024 2.178 0.694 5406.442
220 44 0.595 2.153 0.830 5406.651
220 45 0.577 1.852 0.864 5406.841
220 46 0.652 2.105 0.772 5407.056
220 47 0.283 1.978 0.898 5407.275
220 48 0.583 1.959 0.809 5407.481
220 49 0.563 2.258 0.805 5407.682
221 0 0.604 2.030 0.797 5419.810
221 1 0.711 2.188 0.722 5420.012
221 2 0.606 1.877 0.775 5420.284
221 3 0.458 2.144 0.838 5420.523
221 4 0.700 1.796 0.844 5420.733
221 5 0.362 2.170 0.878 5420.940
221 6 0.626 2.195 0.803 5421.159
221 7 0.448 2.142 0.857 5421.427
221 8 0.607 2.041 0.791 5421.636
221 9 0.539 2.109 0.805 5421.848
221 10 0.432 1.941 0.874 5422.138
221 11 0.546 2.207 0.789 5422.349
221 12 0.774 2.098 0.796 5422.576
221 13 0.729 2.394 0.807 5422.878
221 14 0.394 1.924 0.882 5423.160
221 15 0.775 2.129 0.810 5423.404
221 16 0.682 2.330 0.734 5423.669
221 17 0.670 2.033 0.825 5423.914
221 18 0.552 2.183 0.806 5424.173
221 19 0.439 1.990 0.882 5424.405
221 20 0.552 2.002 0.822 5424.676
221 21 0.742 1.853 0.811 5424.892
221 22 1.113 1.964 0.683 5425.175
221 23 0.525 1.992 0.844 5425.404
221 24 0.668 2.138 0.777 5425.658
221 25 0.818 2.319 0.749 5425.899
221 26 1.044 1.988 0.728 5426.165
221 27 0.639 1.995 0.803 5426.395
221 28 0.516 2.185 0.823 5426.645
221 29 0.490 1.901 0.871 5426.922
221 30 0.768 2.098 0.760 5427.189
221 31 0.500 1.978 0.855 5427.434
221 32 0.569 2.194 0.821 5427.627
221 33 0.669 1.821 0.860 5427.841
221 34 0.905 2.379 0.716 5428.070
221 35 0.535 2.199 0.835 5428.270
221 36 0.324 1.905 0.853 5428.484
221 37 0.560 2.182 0.829 5428.696
221 38 0.674 2.218 0.804 5428.930
221 39 0.751 2.169 0.786 5429.158
221 40 0.406 1.922 0.909 5429.372
221 41 0.542 2.145 0.781 5429.601
221 42 0.355 2.212 0.849 5429.820
221 43 0.394 2.093 0.866 5430.023
221 44 0.469 1.915 0.815 5430.232
221 45 0.422 1.887 0.872 5430.441
221 46 1.298 1.790 0.725 5430.671
221 47 0.731 2.292 0.747 5430.880
221 48 1.167 2.167 0.652 5431.077
221 49 0.404 2.045 0.865 5431.287
222 0 0.545 2.125 0.820 5443.756
222 1 0.435 2.235 0.815 5443.961
222 2 0.309 2.137 0.896 5444.266
222 3 0.562 1.978 0.845 5444.530
222 4 0.588 2.086 0.784 5444.815
222 5 0.653 2.092 0.846 5445.032
222 6 0.477 1.950 0.795 5445.248
222 7 0.556 1.876 0.812 5445.480
222 8 0.445 2.156 0.836 5445.690
222 9 0.554 2.118 0.826 5445.925
222 10 0.430 1.923 0.873 5446.155
222 11 0.445 2.094 0.859 5446.390
222 12 0.546 2.062 0.810 5446.599
222 13 0.489 2.229 0.824 5446.926
222 14 0.501 2.087 0.855 5447.208
222 15 0.449 2.082 0.846 5447.451
222 16 0.529 2.145 0.780 5447.697
222 17 0.576 1.946 0.832 5447.914
222 18 0.447 2.064 0.845 5448.158
222 19 0.303 2.115 0.877 5448.367
222 20 0.811 2.101 0.759 5448.596
222 21 0.867 1.987 0.717 5448.811
222 22 0.769 2.124 0.767 5449.019
222 23 0.491 2.085 0.856 5449.241
222 24 0.700 2.104 0.778 5449.464
222 25 0.559 2.158 0.798 5449.691
222 26 0.522 1.996 0.866 5449.921
222 27 0.500 1.918 0.828 5450.154
222 28 0.421 2.149 0.860 5450.364
222 29 0.785 2.110 0.803 5450.582
222 30 0.626 1.939 0.812 5450.790
222 31 0.733 1.923 0.768 5451.006
222 32 0.397 2.251 0.860 5451.205
222 33 0.802 1.935 0.745 5451.417
222 34 0.467 2.087 0.836 5451.631
222 35 0.682 1.863 0.786 5451.847
222 36 0.622 1.899 0.815 5452.055
222 37 0.592 2.075 0.821 5452.265
222 38 0.420 1.897 0.882 5452.466
222 39 0.673 1.978 0.732 5452.682
222 40 0.562 2.132 0.796 5452.888
222 41 0.687 2.301 0.740 5453.115
222 42 0.395 2.293 0.888 5453.318
222 43 0.681 2.284 0.780 5453.523
222 44 0.628 1.885 0.795 5453.721
222 45 0.535 1.835 0.836 5453.938
222 46 0.524 1.911 0.817 5454.152
222 47 0.546 2.040 0.859 5454.366
222 48 0.457 1.849 0.879 5454.570
222 49 0.504 1.988 0.836 5454.787
223 0 0.466 1.975 0.835 5466.717
223 1 0.359 1.828 0.880 5466.945
223 2 0.621 1.967 0.777 5467.178
223 3 0.450 1.938 0.875 5467.431
223 4 0.531 2.090 0.755 5467.646
223 5 0.404 1.780 0.874 5467.873
223 6 0.316 1.863 0.913 5468.133
223 7 0.492 2.273 0.838 5468.341
223 8 0.667 1.892 0.779 5468.577
223 9 0.526 2.289 0.839 5468.863
223 10 0.588 1.928 0.815 5469.145
223 11 0.600 2.116 0.807 5469.387
223 12 0.664 2.146 0.804 5469.655
223 13 1.072 2.256 0.700 5469.867
223 14 0.512 1.898 0.809 5470.092
223 15 0.569 2.083 0.812 5470.316
223 16 0.664 2.272 0.779 5470.536
223 17 0.265 2.027 0.909 5470.754
223 18 0.376 1.948 0.870 5470.984
223 19 0.817 2.201 0.792 5471.203
223 20 0.589 2.350 0.826 5471.435
223 21 0.553 1.861 0.806 5471.663
223 22 0.716 2.066 0.808 5471.892
223 23 0.349 2.185 0.875 5472.129
223 24 0.565 1.962 0.791 5472.369
223 25 0.300 1.780 0.894 5472.585
223 26 0.980 2.148 0.718 5472.792
223 27 0.510 2.053 0.844 5473.025
223 28 0.523 1.894 0.851 5473.235
223 29 0.330 1.968 0.898 5473.471
223 30 0.686 2.038 0.782 5473.690
223 31 0.537 2.181 0.864 5473.943
223 32 0.599 2.134 0.778 5474.155
223 33 0.442 1.880 0.871 5474.376
223 34 0.476 2.124 0.812 5474.596
223 35 0.640 2.168 0.808 5474.817
223 36 0.726 2.023 0.796 5475.016
223 37 0.625 2.341 0.780 5475.232
223 38 0.846 2.168 0.755 5475.448
223 39 0.300 1.702 0.909 5475.638
223 40 1.457 2.138 0.658 5475.838
223 41 0.411 2.130 0.846 5476.050
223 42 0.483 1.953 0.839 5476.240
223 43 0.266 1.925 0.932 5476.454
223 44 0.590 1.944 0.769 5476.666
223 45 0.407 2.079 0.887 5476.879
223 46 0.523 2.064 0.882 5477.090
223 47 0.703 2.055 0.802 5477.319
223 48 0.991 2.138 0.670 5477.525
223 49 0.389 2.073 0.861 5477.730
224 0 0.541 2.108 0.832 5489.655
224 1 0.447 2.157 0.864 5489.863
224 2 0.676 2.267 0.845 5490.125
224 3 0.553 1.980 0.848 5490.364
224 4 0.702 2.443 0.740 5490.619
224 5 0.501 1.951 0.842 5490.837
224 6 0.555 2.282 0.821 5491.065
224 7 0.529 1.831 0.833 5491.333
224 8 0.620 1.800 0.782 5491.583
224 9 0.535 2.115 0.860 5491.818
224 10 0.486 2.016 0.874 5492.044
224 11 0.835 2.095 0.799 5492.253
224 12 0.458 2.283 0.822 5492.486
224 13 0.597 1.981 0.803 5492.732
224 14 0.713 2.040 0.811 5493.013
224 15 0.462 2.142 0.859 5493.266
224 16 0.444 2.231 0.847 5493.487
224 17 0.504 2.096 0.826 5493.702
224 18 0.613 2.558 0.798 5493.907
224 19 0.593 1.876 0.829 5494.122
224 20 0.712 1.985 0.750 5494.358
224 21 0.368 2.134 0.880 5494.585
224 22 0.413 2.041 0.860 5494.836
224 23 0.365 2.162 0.887 5495.054
224 24 0.662 2.138 0.771 5495.278
224 25 0.792 1.925 0.781 5495.501
224 26 0.721 2.052 0.788 5495.726
224 27 0.412 1.858 0.864 5495.954
224 28 0.434 2.012 0.833 5496.174
224 29 0.607 2.046 0.810 5496.410
224 30 0.625 2.031 0.787 5496.635
224 31 0.523 2.003 0.845 5496.878
224 32 0.752 2.254 0.804 5497.123
224 33 0.520 1.809 0.865 5497.344
224 34 0.516 1.999 0.842 5497.535
224 35 0.271 1.945 0.921 5497.738
224 36 0.632 1.999 0.811 5497.940
224 37 0.742 2.238 0.752 5498.151
224 38 0.572 2.351 0.777 5498.372
224 39 0.530 2.150 0.841 5498.588
224 40 0.687 2.272 0.798 5498.804
224 41 0.840 2.040 0.741 5498.995
224 42 0.667 2.084 0.813 5499.209
224 43 0.509 2.120 0.804 5499.409
224 44 0.722 2.222 0.785 5499.644
224 45 0.292 2.182 0.912 5499.848
224 46 0.367 1.919 0.875 5500.063
224 47 0.459 1.969 0.854 5500.273
224 48 0.351 1.861 0.864 5500.481
224 49 0.348 1.820 0.902 5500.686
225 0 0.399 2.142 0.859 5512.618
225 1 0.728 1.989 0.757 5512.872
225 2 0.482 2.014 0.866 5513.111
225 3 0.960 2.093 0.740 5513.377
225 4 0.775 2.244 0.708 5513.604
225 5 0.541 1.999 0.812 5513.812
225 6 0.700 2.008 0.727 5514.037
225 7 0.561 2.135 0.825 5514.271
225 8 0.686 2.055 0.778 5514.493
225 9 0.539 2.095 0.827 5514.787
225 10 0.500 2.021 0.812 5515.058
225 11 0.495 2.150 0.811 5515.276
225 12 0.467 1.884 0.876 5515.493
225 13 0.525 1.957 0.816 5515.708
225 14 0.659 2.003 0.832 5515.974
225 15 0.645 2.156 0.774 5516.225
225 16 0.731 2.064 0.804 5516.446
225 17 0.456 1.965 0.856 5516.671
225 18 0.627 2.050 0.798 5516.879
225 19 0.506 1.989 0.822 5517.114
225 20 0.627 2.105 0.776 5517.346
225 21 0.366 1.975 0.882 5517.571
225 22 0.408 2.034 0.869 5517.806
225 23 0.823 1.983 0.783 5518.053
225 24 0.405 1.920 0.849 5518.259
225 25 0.697 1.792 0.754 5518.471
225 26 0.524 1.993 0.798 5518.708
225 27 0.375 2.073 0.858 5518.935
225 28 0.461 2.057 0.876 5519.195
225 29 0.340 2.053 0.894 5519.390
225 30 0.825 2.170 0.748 5519.653
225 31 0.444 1.925 0.860 5519.866
225 32 0.433 2.026 0.843 5520.081
225 33 0.380 1.937 0.875 5520.291
225 34 0.526 2.206 0.785 5520.502
225 35 0.565 2.142 0.812 5520.710
225 36 0.509 2.052 0.844 5520.928
225 37 0.444 2.109 0.876 5521.149
225 38 0.987 2.302 0.657 5521.366
225 39 0.526 1.914 0.843 5521.576
225 40 0.439 1.932 0.844 5521.797
225 41 0.375 1.878 0.914 5522.010
225 42 0.470 1.925 0.867 5522.217
225 43 0.402 2.205 0.842 5522.447
225 44 0.624 2.329 0.788 5522.668
225 45 0.836 1.968 0.739 5522.882
225 46 0.584 1.810 0.815 5523.086
225 47 0.562 1.992 0.786 5523.291
225 48 0.445 2.123 0.852 5523.503
225 49 0.641 1.902 0.781 5523.709
226 0 0.511 2.071 0.887 5535.388
226 1 0.646 2.242 0.758 5535.615
226 2 0.427 1.862 0.894 5536.216
226 3 0.454 1.935 0.877 5536.473
226 4 0.449 1.984 0.860 5536.696
226 5 0.511 2.121 0.849 5536.923
226 6 1.078 2.017 0.678 5537.153
226 7 0.826 1.977 0.782 5537.404
226 8 0.725 1.937 0.766 5537.696
226 9 0.567 2.025 0.846 5537.923
226 10 0.637 1.992 0.853 5538.165
226 11 0.738 1.716 0.788 5538.372
226 12 0.706 2.142 0.796 5538.586
226 13 0.481 2.243 0.839 5538.821
226 14 0.539 2.149 0.805 5539.040
226 15 0.426 1.988 0.862 5539.260
226 16 0.739 2.085 0.788 5539.502
226 17 0.843 2.123 0.709 5539.753
226 18 0.879 2.278 0.740 5539.966
226 19 0.790 1.977 0.762 5540.202
226 20 0.590 2.222 0.798 5540.426
226 21 1.023 1.992 0.640 5540.618
226 22 0.436 2.227 0.872 5540.831
226 23 0.677 2.117 0.759 5541.051
226 24 0.844 2.178 0.767 5541.272
226 25 0.675 2.065 0.775 5541.491
226 26 0.523 2.017 0.821 5541.707
226 27 0.882 2.252 0.744 5541.940
226 28 0.535 1.969 0.822 5542.159
226 29 0.285 1.958 0.908 5542.388
226 30 0.653 2.005 0.790 5542.608
226 31 0.526 2.084 0.820 5542.841
226 32 0.489 2.107 0.853 5543.039
226 33 0.486 2.101 0.892 5543.243
226 34 0.444 2.086 0.832 5543.444
226 35 0.364 2.009 0.888 5543.645
226 36 0.808 1.878 0.786 5543.851
226 37 0.885 2.175 0.792 5544.079
226 38 0.796 1.949 0.745 5544.294
226 39 0.621 1.963 0.849 5544.491
226 40 0.562 2.193 0.792 5544.705
226 41 0.632 2.022 0.805 5544.908
226 42 0.574 1.937 0.822 5545.121
226 43 0.409 1.919 0.878 5545.340
226 44 0.484 1.946 0.813 5545.545
226 45 0.517 1.899 0.848 5545.763
226 46 0.714 1.919 0.796 5545.974
226 47 0.513 2.025 0.789 5546.205
226 48 0.853 1.883 0.758 5546.418
226 49 0.651 1.929 0.774 5546.634
227 0 0.423 2.032 0.851 5558.252
227 1 0.509 2.189 0.845 5558.456
227 2 0.649 2.320 0.793 5558.703
227 3 0.687 2.038 0.808 5558.944
227 4 0.614 2.112 0.780 5559.158
227 5 0.677 2.096 0.758 5559.389
227 6 0.616 2.184 0.804 5559.651
227 7 0.494 2.005 0.846 5559.911
227 8 0.353 1.980 0.892 5560.149
227 9 0.635 2.212 0.798 5560.374
227 10 0.824 2.224 0.701 5560.594
227 11 0.490 1.986 0.833 5560.815
227 12 0.672 1.873 0.769 5561.019
227 13 0.640 1.926 0.809 5561.248
227 14 0.623 1.988 0.799 5561.493
227 15 0.213 2.101 0.932 5561.734
227 16 0.348 1.868 0.895 5561.949
227 17 0.588 2.186 0.810 5562.163
227 18 0.436 2.453 0.862 5562.377
227 19 0.614 2.025 0.793 5562.606
227 20 0.516 2.044 0.852 5562.829
227 21 0.714 2.171 0.764 5563.047
227 22 0.575 1.970 0.775 5563.265
227 23 0.333 1.864 0.892 5563.488
227 24 0.574 2.266 0.786 5563.700
227 25 0.945 2.017 0.762 5563.946
227 26 0.410 2.092 0.874 5564.168
227 27 0.565 2.139 0.827 5564.389
227 28 0.647 2.382 0.794 5564.624
227 29 0.734 2.003 0.791 5564.836
227 30 0.634 2.465 0.797 5565.041
227 31 0.545 2.108 0.807 5565.249
227 32 0.431 2.201 0.871 5565.470
227 33 0.382 2.014 0.875 5565.685
227 34 0.483 1.998 0.851 5565.887
227 35 1.087 2.151 0.697 5566.090
227 36 0.530 2.079 0.848 5566.294
227 37 0.665 2.265 0.800 5566.497
227 38 0.633 2.043 0.778 5566.707
227 39 0.532 1.785 0.848 5566.913
227 40 0.335 2.018 0.879 5567.129
227 41 0.559 2.105 0.826 5567.363
227 42 0.523 1.842 0.841 5567.577
227 43 0.580 2.015 0.792 5567.800
227 44 1.041 2.102 0.650 5568.010
227 45 0.390 1.816 0.869 5568.209
227 46 0.492 1.873 0.804 5568.400
227 47 0.694 2.034 0.800 5568.596
227 48 0.390 2.029 0.895 5568.805
227 49 0.300 2.050 0.912 5569.016
228 0 0.519 1.963 0.842 5580.860
228 1 0.545 1.892 0.850 5581.084
228 2 0.521 2.044 0.843 5581.333
228 3 0.347 1.860 0.881 5581.569
228 4 0.508 2.291 0.865 5581.805
228 5 0.598 1.956 0.820 5582.021
228 6 0.649 2.075 0.844 5582.251
228 7 0.523 2.199 0.790 5582.503
228 8 0.409 2.084 0.839 5582.780
228 9 0.627 2.002 0.818 5583.003
228 10 0.489 2.215 0.850 5583.196
228 11 0.508 1.969 0.882 5583.452
228 12 0.793 2.242 0.734 5583.673
228 13 0.580 1.993 0.817 5583.886
228 14 0.264 1.898 0.919 5584.111
228 15 0.485 2.038 0.873 5584.323
228 16 0.742 2.164 0.789 5584.540
228 17 0.383 1.868 0.859 5584.784
228 18 0.547 2.171 0.842 5585.003
228 19 0.488 1.995 0.834 5585.237
228 20 0.326 1.958 0.909 5585.463
228 21 0.546 2.120 0.800 5585.706
228 22 0.636 2.049 0.814 5585.944
228 23 0.420 2.064 0.875 5586.159
228 24 0.509 2.064 0.807 5586.394
228 25 0.919 2.139 0.790 5586.610
228 26 0.682 1.939 0.790 5586.840
228 27 0.434 2.012 0.857 5587.066
228 28 0.581 2.055 0.808 5587.334
228 29 0.414 1.902 0.872 5587.565
228 30 0.438 1.910 0.861 5587.814
228 31 0.655 1.849 0.768 5588.046
228 32 0.566 2.055 0.779 5588.328
228 33 0.267 1.924 0.928 5588.584
228 34 0.548 2.126 0.819 5588.796
228 35 0.484 2.123 0.850 5588.998
228 36 0.550 1.943 0.835 5589.210
228 37 0.500 1.789 0.835 5589.407
228 38 0.499 2.065 0.797 5589.666
228 39 0.589 1.853 0.780 5589.868
228 40 0.533 1.934 0.862 5590.084
228 41 0.708 2.001 0.816 5590.305
228 42 0.506 2.052 0.839 5590.520
228 43 0.462 2.070 0.863 5590.733
228 44 0.626 1.895 0.858 5590.936
228 45 0.436 1.874 0.880 5591.144
228 46 0.348 2.109 0.906 5591.356
228 47 0.750 2.112 0.750 5591.563
228 48 1.091 2.022 0.689 5591.772
228 49 0.447 2.062 0.859 5591.976
229 0 0.449 2.133 0.862 5605.581
229 1 0.478 1.969 0.839 5605.847
229 2 0.426 1.822 0.892 5606.105
229 3 0.524 2.266 0.847 5606.337
229 4 0.657 1.916 0.797 5606.556
229 5 1.006 2.158 0.721 5606.793
229 6 0.312 2.007 0.874 5607.008
229 7 0.507 1.816 0.868 5607.228
229 8 0.681 2.312 0.776 5607.514
229 9 0.446 1.971 0.860 5607.730
229 10 0.714 1.980 0.805 5607.972
229 11 0.661 2.290 0.797 5608.189
229 12 0.857 1.852 0.754 5608.401
229 13 1.043 2.067 0.730 5608.615
229 14 0.539 2.182 0.784 5608.846
229 15 0.478 2.098 0.837 5609.065
229 16 0.785 2.087 0.732 5609.332
229 17 0.640 2.126 0.778 5609.548
229 18 0.562 1.880 0.867 5609.809
229 19 0.764 1.974 0.773 5610.033
229 20 0.493 1.979 0.842 5610.266
229 21 0.460 2.387 0.857 5610.482
229 22 0.944 2.238 0.749 5610.704
229 23 0.496 2.181 0.847 5610.922
229 24 0.486 1.870 0.856 5611.152
229 25 0.415 1.856 0.879 5611.372
229 26 0.613 1.751 0.829 5611.615
229 27 1.274 2.163 0.627 5611.830
229 28 0.452 1.811 0.826 5612.042
229 29 0.324 1.819 0.871 5612.252
229 30 0.596 1.991 0.788 5612.481
229 31 0.467 2.042 0.841 5612.682
229 32 0.422 2.266 0.854 5612.896
229 33 0.919 1.955 0.713 5613.118
229 34 0.423 2.253 0.894 5613.310
229 35 0.334 2.237 0.893 5613.529
229 36 0.448 2.052 0.834 5613.734
229 37 0.720 2.423 0.739 5613.942
229 38 0.553 2.050 0.806 5614.154
229 39 0.833 1.969 0.816 5614.361
229 40 0.460 1.967 0.838 5614.577
229 41 0.431 1.962 0.875 5614.801
229 42 0.456 2.111 0.865 5615.004
229 43 0.224 1.987 0.925 5615.220
229 44 0.753 2.335 0.752 5615.433
229 45 0.754 2.370 0.756 5615.647
229 46 0.590 2.082 0.761 5615.844
229 47 0.288 1.872 0.890 5616.047
229 48 0.497 1.998 0.862 5616.252
229 49 0.671 2.381 0.783 5616.460
230 0 0.856 2.178 0.729 5629.281
230 1 0.508 2.037 0.742 5629.514
230 2 0.551 2.204 0.825 5629.751
230 3 0.539 2.048 0.801 5629.986
230 4 0.492 2.166 0.849 5630.212
230 5 0.357 2.101 0.907 5630.427
230 6 0.670 2.107 0.777 5630.687
230 7 0.439 1.840 0.853 5630.912
230 8 0.549 2.222 0.797 5631.137
230 9 0.571 2.399 0.780 5631.371
230 10 0.564 2.199 0.819 5631.601
230 11 0.380 2.006 0.900 5631.843
230 12 1.166 2.075 0.566 5632.055
230 13 0.617 2.381 0.754 5632.295
230 14 0.458 1.765 0.831 5632.540
230 15 0.736 2.210 0.760 5632.755
230 16 0.556 2.009 0.813 5632.988
230 17 0.600 2.169 0.853 5633.214
230 18 0.446 1.986 0.842 5633.441
230 19 0.475 2.117 0.844 5633.663
230 20 0.677 2.353 0.787 5633.945
230 21 0.410 1.899 0.902 5634.214
230 22 0.501 1.931 0.842 5634.432
230 23 0.838 2.026 0.763 5634.693
230 24 0.551 2.095 0.833 5634.992
230 25 0.354 1.966 0.885 5635.228
230 26 0.339 2.037 0.873 5635.484
230 27 0.792 1.810 0.774 5635.702
230 28 0.672 2.232 0.772 5635.926
230 29 0.659 2.226 0.731 5636.137
230 30 0.391 1.970 0.888 5636.353
230 31 0.731 2.210 0.768 5636.592
230 32 0.361 2.168 0.891 5636.814
230 33 0.444 2.205 0.845 5637.031
230 34 0.763 2.145 0.762 5637.237
230 35 0.376 1.944 0.897 5637.459
230 36 0.369 1.859 0.834 5637.666
230 37 0.583 1.993 0.835 5637.893
230 38 0.446 2.241 0.844 5638.075
230 39 0.253 2.017 0.902 5638.283
230 40 0.510 1.825 0.855 5638.506
230 41 0.508 2.030 0.826 5638.721
230 42 0.588 1.986 0.821 5638.927
230 43 0.610 2.236 0.807 5639.137
230 44 0.468 1.757 0.859 5639.335
230 45 0.741 2.291 0.748 5639.551
230 46 0.529 1.843 0.869 5639.782
230 47 0.688 2.243 0.811 5639.993
230 48 0.538 1.937 0.870 5640.215
230 49 0.579 2.179 0.805 5640.435
231 0 0.652 1.960 0.812 5652.070
231 1 0.613 1.830 0.773 5652.281
231 2 0.575 2.183 0.817 5652.523
231 3 0.654 2.124 0.795 5652.767
231 4 0.342 1.868 0.890 5653.036
231 5 0.469 1.919 0.829 5653.299
231 6 0.286 2.006 0.913 5653.548
231 7 0.279 1.748 0.927 5653.821
231 8 0.555 2.115 0.840 5654.044
231 9 0.327 1.913 0.902 5654.270
231 10 0.589 2.190 0.784 5654.486
231 11 0.635 2.202 0.766 5654.759
231 12 0.338 1.830 0.933 5655.014
231 13 1.041 1.884 0.701 5655.263
231 14 0.602 2.336 0.806 5655.485
231 15 0.639 2.185 0.793 5655.696
231 16 0.490 2.115 0.848 5655.931
231 17 0.506 2.053 0.849 5656.164
231 18 0.367 2.004 0.879 5656.391
231 19 0.230 2.055 0.930 5656.619
231 20 0.680 1.872 0.782 5656.851
231 21 0.346 1.963 0.889 5657.051
231 22 0.664 2.091 0.773 5657.284
231 23 0.395 2.083 0.876 5657.506
231 24 0.487 2.169 0.843 5657.742
231 25 0.705 2.053 0.801 5657.966
231 26 0.424 1.927 0.902 5658.218
231 27 0.385 1.903 0.884 5658.436
231 28 0.445 1.835 0.868 5658.653
231 29 0.308 1.990 0.886 5658.886
231 30 0.299 1.872 0.921 5659.094
231 31 0.328 1.970 0.909 5659.308
231 32 0.402 1.852 0.867 5659.528
231 33 0.350 2.100 0.885 5659.744
231 34 0.457 2.090 0.850 5659.961
231 35 0.944 1.974 0.701 5660.184
231 36 0.909 2.015 0.730 5660.387
231 37 0.797 2.281 0.783 5660.598
231 38 0.943 2.058 0.699 5660.795
231 39 0.657 2.200 0.778 5661.006
231 40 0.360 2.100 0.902 5661.215
231 41 0.445 2.320 0.857 5661.423
231 42 0.390 2.036 0.858 5661.635
231 43 0.605 2.023 0.877 5661.842
231 44 0.346 1.876 0.888 5662.052
231 45 0.459 1.887 0.867 5662.262
231 46 0.619 2.015 0.868 5662.474
231 47 0.449 2.058 0.876 5662.683
231 48 0.352 1.871 0.894 5662.898
231 49 1.022 2.263 0.688 5663.107
232 0 0.651 1.989 0.801 5675.165
232 1 0.717 2.016 0.775 5675.376
232 2 0.565 2.217 0.846 5675.587
232 3 0.553 1.929 0.822 5675.833
232 4 0.796 2.145 0.787 5676.043
232 5 0.760 2.235 0.764 5676.252
232 6 0.650 2.184 0.820 5676.457
232 7 0.647 2.183 0.797 5676.677
232 8 0.396 2.035 0.873 5676.932
232 9 0.519 2.003 0.816 5677.154
232 10 0.650 2.077 0.789 5677.445
232 11 0.464 2.109 0.832 5677.657
232 12 0.474 2.229 0.834 5677.881
232 13 0.648 2.171 0.764 5678.195
232 14 0.578 2.037 0.799 5678.455
232 15 0.392 2.006 0.845 5678.676
232 16 0.474 2.118 0.813 5678.919
232 17 1.061 2.281 0.720 5679.177
232 18 0.432 2.058 0.852 5679.416
232 19 0.469 1.810 0.829 5679.673
232 20 0.574 2.339 0.815 5679.912
232 21 0.313 1.967 0.898 5680.153
232 22 0.529 2.280 0.842 5680.365
232 23 0.786 2.190 0.740 5680.601
232 24 0.413 1.874 0.851 5680.811
232 25 0.419 2.136 0.860 5681.017
232 26 0.469 1.894 0.862 5681.242
232 27 0.482 2.381 0.832 5681.483
232 28 0.682 2.128 0.787 5681.709
232 29 0.283 2.069 0.897 5681.909
232 30 0.624 2.107 0.801 5682.124
232 31 0.810 2.039 0.755 5682.340
232 32 0.574 2.072 0.823 5682.547
232 33 0.861 1.997 0.760 5682.753
232 34 0.709 1.994 0.817 5682.957
232 35 0.386 1.936 0.874 5683.164
232 36 0.409 1.929 0.875 5683.374
232 37 0.595 2.117 0.827 5683.582
232 38 0.265 1.785 0.905 5683.785
232 39 0.708 2.349 0.774 5683.995
232 40 0.313 1.964 0.898 5684.216
232 41 0.552 2.010 0.851 5684.426
232 42 0.457 1.878 0.850 5684.630
232 43 0.582 1.885 0.851 5684.828
232 44 0.375 2.132 0.891 5685.040
232 45 0.621 2.422 0.748 5685.250
