epochs steps out_loss offset_loss train_accuracy time
157 25 0.276 1.801 0.919 3380.296
157 26 0.828 2.158 0.737 3380.537
157 27 0.439 1.933 0.816 3380.778
157 28 0.550 2.142 0.770 3380.981
157 29 0.805 2.004 0.733 3381.210
157 30 0.355 1.893 0.867 3381.484
157 31 0.446 2.052 0.842 3381.691
157 32 0.438 1.873 0.867 3381.928
157 33 1.020 2.006 0.688 3382.131
157 34 0.798 2.103 0.704 3382.352
157 35 0.705 2.021 0.749 3382.556
157 36 0.886 1.832 0.703 3382.783
157 37 0.721 2.085 0.754 3383.002
157 38 0.679 2.348 0.769 3383.213
157 39 0.490 2.005 0.854 3383.414
157 40 0.526 2.056 0.825 3383.619
157 41 0.621 2.194 0.813 3383.810
157 42 0.756 2.135 0.747 3384.025
157 43 0.360 2.038 0.882 3384.228
157 44 0.570 1.912 0.808 3384.447
157 45 0.869 2.209 0.730 3384.652
157 46 0.633 2.076 0.793 3384.852
157 47 0.449 1.898 0.829 3385.065
157 48 0.361 1.830 0.884 3385.277
157 49 0.756 1.892 0.777 3385.479
158 0 0.366 1.848 0.880 3396.126
158 1 0.399 1.898 0.886 3396.351
158 2 0.756 2.067 0.782 3396.867
158 3 0.679 2.012 0.795 3397.126
158 4 0.831 2.151 0.736 3397.342
158 5 0.688 2.117 0.761 3397.595
158 6 0.390 1.881 0.865 3397.817
158 7 0.440 1.965 0.857 3398.044
158 8 0.566 1.969 0.787 3398.249
158 9 0.411 1.976 0.865 3398.457
158 10 0.451 1.934 0.841 3398.666
158 11 0.416 2.158 0.869 3398.897
158 12 0.594 2.223 0.805 3399.106
158 13 0.582 2.120 0.756 3399.312
158 14 0.454 1.859 0.820 3399.515
158 15 0.326 2.054 0.909 3399.743
158 16 0.431 1.997 0.855 3399.973
158 17 0.488 2.003 0.849 3400.179
158 18 0.306 2.161 0.912 3400.394
158 19 0.445 2.245 0.838 3400.597
158 20 0.647 2.276 0.768 3400.816
158 21 0.688 2.190 0.764 3401.049
158 22 0.465 2.087 0.851 3401.258
158 23 0.496 1.849 0.848 3401.553
158 24 0.555 1.982 0.807 3401.809
158 25 0.531 2.168 0.837 3402.028
158 26 0.473 2.048 0.850 3402.244
158 27 0.809 1.892 0.714 3402.452
158 28 0.812 2.054 0.717 3402.661
158 29 0.719 2.114 0.751 3402.874
158 30 0.542 2.161 0.829 3403.095
158 31 0.806 1.958 0.749 3403.321
158 32 0.555 1.976 0.802 3403.541
158 33 0.569 1.921 0.810 3403.747
158 34 0.746 1.866 0.784 3403.952
158 35 0.525 2.012 0.846 3404.144
158 36 0.422 1.980 0.860 3404.347
158 37 0.829 2.260 0.686 3404.552
158 38 0.677 2.096 0.738 3404.762
158 39 0.609 2.217 0.778 3404.964
158 40 0.484 1.891 0.843 3405.184
158 41 0.565 2.046 0.748 3405.399
158 42 0.457 1.922 0.854 3405.608
158 43 0.534 2.155 0.843 3405.819
158 44 0.420 2.064 0.858 3406.043
158 45 0.516 2.181 0.827 3406.236
158 46 0.625 2.065 0.767 3406.493
158 47 0.483 2.136 0.820 3406.711
158 48 0.504 1.921 0.788 3406.914
158 49 0.300 2.143 0.902 3407.106
159 0 0.418 2.107 0.876 3417.221
159 1 0.740 2.204 0.789 3417.424
159 2 0.551 2.020 0.829 3417.619
159 3 0.694 1.955 0.787 3417.926
159 4 0.452 2.160 0.840 3418.149
159 5 0.514 1.923 0.825 3418.368
159 6 0.758 2.057 0.742 3418.634
159 7 0.638 1.998 0.749 3418.870
159 8 0.762 2.259 0.769 3419.180
159 9 0.327 1.920 0.897 3419.414
159 10 0.490 2.109 0.848 3419.669
159 11 0.519 2.051 0.804 3419.905
159 12 0.742 2.173 0.733 3420.124
159 13 0.684 1.955 0.800 3420.333
159 14 0.779 2.388 0.728 3420.530
159 15 0.525 2.222 0.825 3420.751
159 16 0.695 2.058 0.806 3420.983
159 17 0.597 2.071 0.789 3421.213
159 18 0.510 1.759 0.825 3421.492
159 19 0.541 1.933 0.806 3421.695
159 20 0.660 2.289 0.773 3421.907
159 21 0.398 2.117 0.866 3422.107
159 22 0.345 2.164 0.898 3422.312
159 23 0.512 1.804 0.826 3422.525
159 24 0.463 2.281 0.853 3422.758
159 25 0.537 2.104 0.810 3422.957
159 26 0.501 1.894 0.822 3423.198
159 27 0.800 2.165 0.690 3423.409
159 28 0.310 1.887 0.904 3423.625
159 29 0.369 2.111 0.895 3423.842
159 30 0.512 2.040 0.796 3424.072
159 31 0.513 2.021 0.834 3424.299
159 32 0.569 2.194 0.782 3424.511
159 33 0.704 2.177 0.786 3424.711
159 34 0.326 1.795 0.895 3424.913
159 35 0.664 2.099 0.781 3425.135
159 36 0.248 1.901 0.915 3425.347
159 37 0.483 1.842 0.868 3425.562
159 38 0.487 2.175 0.833 3425.769
159 39 0.367 2.074 0.903 3425.973
159 40 0.695 2.074 0.736 3426.182
159 41 0.472 1.907 0.839 3426.394
159 42 0.518 2.104 0.838 3426.616
159 43 0.575 2.214 0.832 3426.819
159 44 0.573 1.980 0.792 3427.026
159 45 0.426 2.173 0.871 3427.225
159 46 0.753 1.912 0.773 3427.447
159 47 0.398 1.844 0.904 3427.645
159 48 0.460 1.973 0.841 3427.860
159 49 0.547 1.959 0.807 3428.062
160 0 0.785 2.166 0.676 3439.134
160 1 0.527 2.079 0.807 3439.364
160 2 0.523 2.142 0.815 3439.615
160 3 0.374 1.920 0.879 3439.822
160 4 0.565 2.121 0.807 3440.052
160 5 0.669 2.218 0.772 3440.269
160 6 0.385 2.111 0.873 3440.484
160 7 0.616 1.982 0.829 3440.702
160 8 0.568 2.101 0.774 3440.933
160 9 0.484 1.970 0.835 3441.135
160 10 0.630 1.971 0.780 3441.343
160 11 0.475 2.168 0.848 3441.571
160 12 0.530 1.998 0.847 3441.805
160 13 0.625 2.099 0.806 3442.020
160 14 0.292 1.878 0.901 3442.224
160 15 0.362 2.054 0.900 3442.448
160 16 0.771 1.860 0.736 3442.692
160 17 0.672 1.897 0.778 3442.944
160 18 0.575 2.092 0.789 3443.163
160 19 0.647 1.954 0.772 3443.372
160 20 0.580 1.912 0.808 3443.600
160 21 0.481 2.209 0.842 3443.810
160 22 0.599 2.024 0.788 3444.039
160 23 0.389 2.061 0.862 3444.264
160 24 0.692 2.181 0.784 3444.486
160 25 0.625 1.979 0.808 3444.696
160 26 0.512 2.218 0.837 3444.932
160 27 0.446 2.067 0.849 3445.135
160 28 0.445 1.951 0.852 3445.359
160 29 0.491 2.105 0.822 3445.567
160 30 0.403 2.031 0.877 3445.799
160 31 0.560 2.103 0.802 3446.024
160 32 0.706 1.806 0.782 3446.234
160 33 0.661 2.198 0.812 3446.448
160 34 0.515 1.988 0.834 3446.645
160 35 0.640 2.166 0.757 3446.847
160 36 0.864 2.120 0.722 3447.048
160 37 0.753 1.941 0.751 3447.254
160 38 0.455 1.996 0.847 3447.464
160 39 0.344 2.039 0.878 3447.657
160 40 0.554 1.939 0.803 3447.863
160 41 0.777 2.094 0.748 3448.068
160 42 0.390 1.887 0.895 3448.271
160 43 0.328 2.120 0.914 3448.473
160 44 0.507 2.054 0.823 3448.670
160 45 0.480 1.998 0.842 3448.887
160 46 1.160 2.049 0.616 3449.084
160 47 0.602 1.842 0.790 3449.275
160 48 0.477 2.205 0.854 3449.481
160 49 0.319 2.025 0.900 3449.675
161 0 0.316 1.806 0.891 3460.052
161 1 0.641 2.153 0.805 3460.276
161 2 0.674 2.011 0.750 3460.486
161 3 0.554 1.923 0.790 3460.705
161 4 0.481 1.966 0.849 3460.924
161 5 0.515 2.030 0.818 3461.144
161 6 0.591 2.192 0.790 3461.357
161 7 0.554 2.240 0.833 3461.623
161 8 0.475 2.073 0.830 3461.820
161 9 0.506 1.836 0.841 3462.117
161 10 0.364 2.074 0.889 3462.372
161 11 0.652 2.010 0.798 3462.598
161 12 0.753 2.052 0.735 3462.791
161 13 0.587 1.804 0.833 3463.001
161 14 0.659 2.118 0.760 3463.209
161 15 0.560 2.008 0.826 3463.433
161 16 0.463 1.865 0.844 3463.648
161 17 0.583 1.974 0.811 3463.867
161 18 0.717 1.938 0.732 3464.088
161 19 0.427 1.983 0.870 3464.325
161 20 0.346 2.083 0.873 3464.553
161 21 0.339 1.980 0.890 3464.767
161 22 0.897 2.306 0.696 3464.984
161 23 0.515 2.026 0.809 3465.202
161 24 0.324 2.096 0.905 3465.432
161 25 0.372 1.859 0.864 3465.640
161 26 0.535 2.076 0.821 3465.850
161 27 0.825 2.226 0.737 3466.066
161 28 0.867 2.197 0.671 3466.281
161 29 0.514 1.762 0.819 3466.514
161 30 0.325 1.845 0.903 3466.709
161 31 0.894 2.066 0.714 3466.931
161 32 0.266 1.903 0.910 3467.152
161 33 0.591 2.140 0.801 3467.364
161 34 0.353 2.033 0.890 3467.580
161 35 0.641 2.202 0.764 3467.788
161 36 0.875 2.081 0.680 3467.995
161 37 0.733 2.271 0.748 3468.190
161 38 0.757 2.501 0.736 3468.393
161 39 0.704 1.844 0.770 3468.599
161 40 0.516 2.024 0.835 3468.809
161 41 0.643 1.991 0.779 3469.012
161 42 0.451 2.013 0.853 3469.228
161 43 0.711 2.176 0.754 3469.439
161 44 0.499 2.258 0.841 3469.645
161 45 0.526 2.251 0.826 3469.854
161 46 0.458 2.091 0.856 3470.047
161 47 0.693 2.017 0.778 3470.268
161 48 0.586 1.980 0.792 3470.489
161 49 0.428 2.134 0.854 3470.693
162 0 0.533 2.083 0.817 3480.966
162 1 0.658 2.188 0.797 3481.184
162 2 0.408 2.034 0.867 3481.730
162 3 0.596 2.262 0.800 3481.933
162 4 0.537 2.248 0.815 3482.165
162 5 0.753 2.227 0.761 3482.455
162 6 0.675 1.966 0.732 3482.666
162 7 0.730 2.237 0.776 3482.886
162 8 0.674 1.977 0.738 3483.104
162 9 0.392 2.098 0.848 3483.312
162 10 0.359 2.259 0.902 3483.752
162 11 0.762 2.266 0.735 3484.009
162 12 0.437 1.875 0.855 3484.253
162 13 0.496 2.096 0.829 3484.504
162 14 0.578 2.025 0.796 3484.738
162 15 0.565 2.121 0.798 3484.946
162 16 0.309 2.091 0.906 3485.189
162 17 0.507 2.110 0.830 3485.405
162 18 0.602 2.026 0.792 3485.639
162 19 0.447 2.153 0.855 3485.846
162 20 0.511 1.938 0.832 3486.084
162 21 0.577 1.849 0.825 3486.313
162 22 0.443 2.054 0.835 3486.550
162 23 0.467 1.943 0.866 3486.777
162 24 0.354 2.090 0.886 3486.978
162 25 0.389 1.979 0.869 3487.186
162 26 0.339 1.853 0.904 3487.409
162 27 0.427 2.161 0.855 3487.637
162 28 0.435 1.994 0.847 3487.892
162 29 0.614 2.285 0.815 3488.083
162 30 0.608 2.307 0.782 3488.322
162 31 0.284 1.819 0.910 3488.546
162 32 0.218 1.892 0.937 3488.764
162 33 0.390 2.052 0.865 3488.982
162 34 0.455 1.922 0.879 3489.178
162 35 1.004 2.033 0.655 3489.370
162 36 0.545 2.191 0.812 3489.573
162 37 0.398 2.062 0.862 3489.768
162 38 0.634 2.054 0.743 3489.972
162 39 0.492 2.028 0.847 3490.168
162 40 0.496 2.001 0.824 3490.374
162 41 0.499 1.953 0.833 3490.590
162 42 0.755 1.977 0.763 3490.800
162 43 0.688 2.044 0.810 3490.995
162 44 0.392 2.093 0.887 3491.200
162 45 0.365 1.840 0.887 3491.413
162 46 0.468 2.227 0.824 3491.650
162 47 0.550 1.978 0.813 3491.864
162 48 0.780 2.131 0.693 3492.062
162 49 0.498 2.055 0.833 3492.251
163 0 0.587 2.012 0.795 3502.333
163 1 0.643 2.280 0.815 3502.542
163 2 0.412 1.982 0.857 3503.096
163 3 0.331 2.011 0.898 3503.318
163 4 0.578 1.934 0.773 3503.537
163 5 0.750 2.254 0.750 3503.769
163 6 0.397 2.112 0.853 3503.987
163 7 0.899 2.192 0.711 3504.194
163 8 0.502 2.105 0.832 3504.457
163 9 0.391 1.932 0.878 3504.683
163 10 0.549 2.057 0.786 3504.887
163 11 0.364 2.071 0.900 3505.091
163 12 0.815 1.977 0.731 3505.292
163 13 0.337 1.947 0.886 3505.498
163 14 0.567 2.053 0.802 3505.708
163 15 0.637 2.184 0.750 3505.948
163 16 0.361 2.080 0.921 3506.165
163 17 0.426 2.119 0.862 3506.381
163 18 0.475 2.003 0.822 3506.631
163 19 0.618 2.155 0.780 3506.876
163 20 0.473 2.115 0.859 3507.103
163 21 0.502 2.170 0.827 3507.307
163 22 0.680 2.289 0.768 3507.520
163 23 0.331 1.926 0.888 3507.728
163 24 0.729 2.164 0.771 3507.936
163 25 0.676 2.127 0.748 3508.188
163 26 0.576 1.962 0.829 3508.400
163 27 0.437 1.837 0.829 3508.643
163 28 0.406 1.918 0.842 3508.899
163 29 0.655 1.928 0.758 3509.134
163 30 0.625 2.377 0.795 3509.343
163 31 0.383 2.028 0.862 3509.559
163 32 0.766 2.386 0.733 3509.834
163 33 0.771 2.207 0.752 3510.128
163 34 0.941 2.254 0.695 3510.331
163 35 0.392 2.078 0.899 3510.538
163 36 0.539 1.966 0.850 3510.728
163 37 0.380 1.998 0.851 3510.932
163 38 0.480 2.231 0.843 3511.137
163 39 0.855 2.241 0.750 3511.333
163 40 0.772 1.922 0.778 3511.533
163 41 0.880 2.255 0.700 3511.738
163 42 0.384 1.930 0.865 3511.946
163 43 0.314 2.046 0.921 3512.157
163 44 0.721 2.348 0.754 3512.352
163 45 0.310 1.974 0.903 3512.566
163 46 0.324 1.848 0.906 3512.774
163 47 0.335 1.816 0.907 3512.969
163 48 0.560 2.015 0.824 3513.180
163 49 0.385 1.966 0.894 3513.379
164 0 0.542 2.190 0.783 3523.445
164 1 0.433 2.057 0.856 3523.653
164 2 0.399 2.100 0.871 3523.892
164 3 0.640 1.990 0.793 3524.171
164 4 0.450 2.068 0.868 3524.378
164 5 0.418 2.103 0.867 3524.615
164 6 0.386 2.099 0.871 3524.830
164 7 0.644 1.976 0.786 3525.119
164 8 0.738 2.135 0.732 3525.362
164 9 0.367 1.916 0.877 3525.599
164 10 0.374 2.088 0.888 3525.808
164 11 0.587 2.218 0.836 3526.056
164 12 0.525 2.104 0.817 3526.257
164 13 0.589 2.150 0.808 3526.502
164 14 0.507 2.263 0.800 3526.716
164 15 0.461 2.036 0.830 3526.935
164 16 0.500 2.137 0.803 3527.211
164 17 0.329 1.937 0.886 3527.462
164 18 0.416 1.878 0.856 3527.719
164 19 0.615 2.171 0.823 3527.931
164 20 0.429 2.059 0.835 3528.134
164 21 0.391 2.089 0.899 3528.336
164 22 0.613 2.233 0.828 3528.537
164 23 0.720 2.300 0.753 3528.758
164 24 0.727 2.074 0.759 3528.961
164 25 0.647 1.905 0.810 3529.182
164 26 0.364 2.406 0.893 3529.401
164 27 0.854 2.144 0.675 3529.616
164 28 0.428 1.926 0.866 3529.873
164 29 0.683 2.074 0.761 3530.109
164 30 0.422 1.706 0.859 3530.336
164 31 0.495 2.266 0.837 3530.527
164 32 0.311 1.890 0.895 3530.742
164 33 0.690 2.222 0.712 3530.959
164 34 0.363 2.044 0.881 3531.169
164 35 0.619 2.053 0.804 3531.376
164 36 0.417 1.949 0.843 3531.633
164 37 0.638 2.063 0.810 3531.830
164 38 0.734 1.995 0.777 3532.039
164 39 0.624 2.058 0.778 3532.253
164 40 0.348 1.902 0.877 3532.441
164 41 0.662 1.935 0.771 3532.634
164 42 0.776 2.202 0.714 3532.847
164 43 0.474 2.085 0.842 3533.037
164 44 0.429 1.897 0.850 3533.237
164 45 0.411 2.184 0.865 3533.438
164 46 0.459 1.907 0.852 3533.637
164 47 0.574 2.005 0.817 3533.837
164 48 0.664 2.045 0.720 3534.037
164 49 0.610 2.044 0.828 3534.235
165 0 0.730 1.773 0.772 3544.404
165 1 0.683 2.028 0.766 3544.618
165 2 0.358 2.151 0.860 3545.248
165 3 0.600 2.177 0.838 3545.503
165 4 0.425 2.042 0.860 3545.714
165 5 0.581 2.145 0.799 3546.005
165 6 0.729 2.217 0.747 3546.252
165 7 0.516 1.975 0.847 3546.512
165 8 0.701 1.938 0.777 3546.718
165 9 0.868 2.184 0.705 3546.933
165 10 0.417 1.953 0.855 3547.140
165 11 0.544 2.081 0.823 3547.357
165 12 0.486 1.784 0.855 3547.576
165 13 0.599 2.510 0.794 3547.795
165 14 0.329 2.201 0.890 3548.045
165 15 0.749 1.995 0.735 3548.269
165 16 0.492 1.873 0.832 3548.479
165 17 0.385 2.011 0.862 3548.677
165 18 0.521 2.232 0.823 3548.895
165 19 0.415 2.071 0.869 3549.108
165 20 0.550 2.210 0.836 3549.393
165 21 0.625 2.169 0.756 3549.599
165 22 0.848 2.163 0.697 3549.831
165 23 0.600 2.102 0.790 3550.041
165 24 0.356 2.018 0.895 3550.256
165 25 0.452 2.057 0.844 3550.494
165 26 0.731 2.231 0.746 3550.721
165 27 0.495 2.098 0.863 3550.946
165 28 0.354 1.839 0.892 3551.153
165 29 0.368 2.081 0.893 3551.362
165 30 0.583 2.115 0.791 3551.619
165 31 0.608 1.976 0.781 3551.851
165 32 0.614 2.261 0.797 3552.051
165 33 0.824 2.197 0.696 3552.259
165 34 0.823 2.583 0.746 3552.445
165 35 0.511 2.015 0.803 3552.633
165 36 0.674 2.097 0.767 3552.880
165 37 0.274 1.897 0.908 3553.086
165 38 0.517 2.180 0.824 3553.293
165 39 0.783 2.244 0.739 3553.502
165 40 0.548 2.278 0.822 3553.702
165 41 0.345 2.113 0.899 3553.888
165 42 0.564 2.069 0.807 3554.090
165 43 0.467 1.906 0.820 3554.294
165 44 0.496 2.185 0.831 3554.515
165 45 0.427 2.008 0.849 3554.720
165 46 0.641 2.408 0.779 3554.927
165 47 0.414 2.141 0.860 3555.146
165 48 0.384 1.873 0.859 3555.357
165 49 0.430 2.157 0.823 3555.559
166 0 0.464 2.023 0.845 3567.176
166 1 0.910 1.936 0.685 3567.421
166 2 0.361 2.227 0.894 3567.662
166 3 0.532 2.254 0.840 3567.871
166 4 0.438 1.888 0.865 3568.119
166 5 0.670 2.280 0.772 3568.355
166 6 0.542 2.254 0.821 3568.584
166 7 0.685 2.237 0.767 3568.776
166 8 0.497 1.869 0.841 3568.994
166 9 0.418 2.074 0.859 3569.208
166 10 0.629 2.005 0.791 3569.442
166 11 0.425 2.046 0.873 3569.637
166 12 0.441 2.007 0.852 3569.864
166 13 0.297 1.969 0.911 3570.083
166 14 0.424 1.952 0.853 3570.307
166 15 0.445 2.038 0.861 3570.515
166 16 0.619 2.006 0.792 3570.718
166 17 0.352 2.165 0.894 3570.950
166 18 0.862 2.137 0.694 3571.181
166 19 0.370 1.978 0.908 3571.378
166 20 0.326 2.047 0.898 3571.608
166 21 0.544 1.964 0.817 3571.829
166 22 0.511 2.006 0.840 3572.043
166 23 0.729 1.917 0.760 3572.272
166 24 0.348 2.063 0.884 3572.487
166 25 0.381 2.127 0.862 3572.738
166 26 0.416 2.051 0.889 3572.966
166 27 0.411 2.198 0.864 3573.168
166 28 0.742 2.248 0.762 3573.406
166 29 0.678 1.982 0.772 3573.620
166 30 0.407 2.049 0.889 3573.870
166 31 0.495 2.335 0.840 3574.078
166 32 0.458 1.965 0.846 3574.288
166 33 0.369 2.128 0.891 3574.490
166 34 0.593 2.016 0.796 3574.693
166 35 0.408 2.090 0.864 3574.921
166 36 0.506 1.889 0.801 3575.130
166 37 0.548 1.936 0.833 3575.325
166 38 0.373 1.985 0.881 3575.528
166 39 0.635 2.238 0.778 3575.741
166 40 0.418 2.037 0.862 3575.937
166 41 0.784 2.266 0.717 3576.170
166 42 0.443 2.071 0.848 3576.372
166 43 0.582 2.019 0.778 3576.603
166 44 0.549 2.207 0.832 3576.811
166 45 0.405 1.932 0.872 3577.022
166 46 0.502 1.878 0.816 3577.239
166 47 0.639 2.108 0.812 3577.448
166 48 0.546 2.005 0.817 3577.645
166 49 0.456 2.322 0.861 3577.843
167 0 0.790 2.124 0.715 3588.207
167 1 0.476 2.093 0.844 3588.460
167 2 0.477 2.046 0.855 3588.699
167 3 0.533 2.349 0.801 3588.929
167 4 0.414 2.052 0.879 3589.138
167 5 1.092 1.988 0.624 3589.357
167 6 0.465 2.075 0.836 3589.624
167 7 0.425 2.203 0.866 3589.833
167 8 0.392 1.985 0.898 3590.057
167 9 0.722 2.098 0.740 3590.276
167 10 0.541 2.126 0.814 3590.495
167 11 0.619 2.385 0.772 3590.710
167 12 0.743 2.101 0.727 3591.088
167 13 0.381 2.094 0.868 3591.313
167 14 0.757 2.048 0.744 3591.551
167 15 0.621 1.913 0.797 3591.749
167 16 0.801 2.116 0.764 3591.973
167 17 0.661 2.389 0.780 3592.211
167 18 0.783 2.016 0.743 3592.453
167 19 0.647 2.013 0.783 3592.662
167 20 0.626 2.047 0.724 3592.887
167 21 0.408 2.105 0.859 3593.109
167 22 0.541 2.074 0.839 3593.320
167 23 0.579 2.144 0.792 3593.548
167 24 0.404 1.958 0.871 3593.735
167 25 0.522 2.021 0.825 3593.939
167 26 0.440 2.273 0.866 3594.154
167 27 0.596 2.225 0.819 3594.374
167 28 0.436 1.895 0.856 3594.620
167 29 0.403 1.900 0.874 3594.826
167 30 0.465 2.059 0.837 3595.043
167 31 0.639 2.075 0.782 3595.277
167 32 0.700 2.133 0.746 3595.609
167 33 0.577 2.248 0.819 3595.848
167 34 0.745 2.091 0.786 3596.056
167 35 0.564 2.057 0.832 3596.255
167 36 0.566 2.136 0.807 3596.481
167 37 0.649 2.239 0.759 3596.668
167 38 0.529 2.046 0.851 3596.876
167 39 0.485 2.112 0.839 3597.093
167 40 0.934 2.120 0.686 3597.297
167 41 0.317 2.031 0.888 3597.491
167 42 0.520 2.023 0.818 3597.692
167 43 0.673 1.815 0.812 3597.902
167 44 0.621 2.183 0.776 3598.097
167 45 0.676 2.307 0.760 3598.314
167 46 0.303 2.077 0.910 3598.538
167 47 0.548 2.295 0.787 3598.729
167 48 0.794 1.878 0.760 3598.943
167 49 0.466 2.233 0.845 3599.134
168 0 0.743 2.197 0.733 3609.394
168 1 0.317 1.866 0.902 3609.605
168 2 0.320 2.107 0.891 3609.865
168 3 0.658 2.351 0.797 3610.177
168 4 0.447 2.354 0.846 3610.390
168 5 0.534 2.150 0.839 3610.589
168 6 0.725 2.129 0.758 3610.864
168 7 0.507 2.050 0.840 3611.144
168 8 0.385 1.943 0.868 3611.373
168 9 0.383 2.067 0.864 3611.660
168 10 0.763 2.019 0.771 3611.873
168 11 0.703 2.226 0.760 3612.077
168 12 0.649 2.101 0.790 3612.293
168 13 0.361 1.964 0.905 3612.504
168 14 0.286 2.004 0.881 3612.715
168 15 0.423 2.157 0.850 3612.960
168 16 0.295 2.176 0.923 3613.226
168 17 0.620 2.222 0.812 3613.426
168 18 0.757 1.888 0.730 3613.651
168 19 0.750 2.093 0.747 3613.870
168 20 0.385 1.917 0.870 3614.082
168 21 0.467 1.949 0.834 3614.295
168 22 0.409 1.840 0.859 3614.506
168 23 0.664 2.114 0.791 3614.743
168 24 0.621 1.961 0.808 3614.965
168 25 0.455 1.965 0.817 3615.201
168 26 0.777 2.094 0.714 3615.433
168 27 0.507 2.072 0.800 3615.646
168 28 0.589 2.125 0.776 3615.860
168 29 0.539 2.024 0.843 3616.075
168 30 0.453 1.990 0.872 3616.290
168 31 0.569 2.392 0.809 3616.536
168 32 0.657 2.052 0.780 3616.750
168 33 0.558 2.058 0.793 3616.960
168 34 0.347 1.968 0.881 3617.168
168 35 0.714 2.086 0.732 3617.362
168 36 0.476 2.139 0.860 3617.582
168 37 0.517 1.977 0.853 3617.798
168 38 0.501 2.195 0.840 3617.991
168 39 0.458 2.136 0.859 3618.198
168 40 0.571 2.044 0.819 3618.409
168 41 0.470 1.820 0.848 3618.642
168 42 0.621 2.253 0.770 3618.839
168 43 0.507 2.012 0.794 3619.027
168 44 0.699 2.251 0.769 3619.230
168 45 0.505 2.026 0.840 3619.435
168 46 0.680 1.845 0.767 3619.633
168 47 0.369 1.970 0.879 3619.831
168 48 0.680 2.205 0.756 3620.046
168 49 0.843 2.127 0.732 3620.253
169 0 0.690 2.165 0.786 3631.170
169 1 0.334 1.960 0.901 3631.387
169 2 0.402 2.126 0.852 3631.615
169 3 0.411 2.046 0.870 3631.861
169 4 0.378 1.916 0.882 3632.136
169 5 0.678 1.810 0.764 3632.368
169 6 0.278 1.954 0.918 3632.628
169 7 0.455 2.030 0.857 3632.936
169 8 0.397 2.009 0.882 3633.185
169 9 0.322 1.822 0.881 3633.403
169 10 0.369 2.027 0.870 3633.596
169 11 0.548 2.042 0.850 3633.851
169 12 0.375 2.018 0.888 3634.063
169 13 0.654 2.248 0.773 3634.337
169 14 0.758 2.188 0.739 3634.550
169 15 0.443 1.982 0.858 3634.778
169 16 0.806 2.054 0.749 3634.997
169 17 0.546 2.008 0.817 3635.225
169 18 0.454 2.119 0.862 3635.454
169 19 0.605 2.086 0.837 3635.668
169 20 0.567 1.970 0.813 3635.878
169 21 0.614 2.050 0.799 3636.134
169 22 0.368 2.151 0.891 3636.347
169 23 0.553 2.147 0.821 3636.564
169 24 0.540 2.265 0.834 3636.769
169 25 0.424 1.919 0.847 3636.984
169 26 0.526 1.926 0.831 3637.203
169 27 0.597 2.220 0.799 3637.446
169 28 0.453 2.068 0.860 3637.677
169 29 0.518 2.049 0.823 3637.933
169 30 0.472 1.886 0.839 3638.150
169 31 0.645 1.961 0.783 3638.361
169 32 0.673 2.172 0.745 3638.573
169 33 0.558 1.917 0.813 3638.789
169 34 0.706 1.955 0.770 3638.993
169 35 0.513 2.255 0.844 3639.189
169 36 0.503 2.218 0.831 3639.383
169 37 0.671 2.017 0.811 3639.590
169 38 0.648 2.154 0.814 3639.798
169 39 0.683 2.117 0.779 3640.009
169 40 0.489 2.096 0.860 3640.225
169 41 0.529 2.091 0.828 3640.415
169 42 0.617 2.237 0.776 3640.622
169 43 0.571 1.931 0.814 3640.843
169 44 0.605 2.212 0.784 3641.064
169 45 0.625 1.917 0.792 3641.277
169 46 0.798 2.092 0.707 3641.503
169 47 0.581 2.078 0.792 3641.715
169 48 0.792 2.236 0.758 3641.907
169 49 0.374 2.014 0.874 3642.103
170 0 0.363 1.969 0.899 3652.462
170 1 0.354 1.976 0.874 3652.671
170 2 0.627 2.036 0.786 3652.911
170 3 0.735 2.005 0.737 3653.122
170 4 0.415 2.115 0.868 3653.367
170 5 0.447 2.077 0.841 3653.595
170 6 0.398 2.034 0.892 3653.844
170 7 0.282 2.115 0.927 3654.055
170 8 0.447 2.051 0.852 3654.254
170 9 0.348 1.901 0.890 3654.492
170 10 0.438 2.101 0.866 3654.976
170 11 0.622 2.189 0.789 3655.199
170 12 0.602 1.922 0.770 3655.400
170 13 0.314 1.753 0.903 3655.677
170 14 0.832 2.186 0.732 3655.936
170 15 0.845 2.185 0.711 3656.150
170 16 0.440 1.934 0.868 3656.353
170 17 0.631 2.027 0.758 3656.608
170 18 0.690 1.879 0.693 3656.832
170 19 0.521 2.054 0.831 3657.047
170 20 0.511 2.123 0.842 3657.248
170 21 0.446 1.956 0.879 3657.466
170 22 0.507 2.048 0.818 3657.664
170 23 0.471 2.155 0.847 3657.881
170 24 0.527 2.123 0.803 3658.100
170 25 0.508 1.888 0.838 3658.315
170 26 0.602 2.098 0.804 3658.520
170 27 0.675 2.048 0.762 3658.741
170 28 0.537 2.061 0.795 3658.949
170 29 0.389 1.902 0.872 3659.157
170 30 0.486 1.905 0.839 3659.365
170 31 0.440 2.099 0.837 3659.578
170 32 0.474 2.105 0.840 3659.784
170 33 0.516 2.060 0.805 3659.992
170 34 0.598 2.177 0.807 3660.215
170 35 0.865 2.299 0.673 3660.418
170 36 0.318 2.055 0.899 3660.626
170 37 0.368 2.135 0.877 3660.824
170 38 0.477 2.007 0.819 3661.043
170 39 0.400 2.234 0.881 3661.267
